transaction_id,date,region,product_category,quantity,revenue,net_profit
TRX01709,2026-03-07,Australia,Furniture,0,24093.65,21732.47
TRX01710,2026-02-07,Africa,Toys,9,6738.75,5613.38
TRX01711,2026-06-05,North America,Appliances,150,2455.5,2126.46
TRX01712,2026-04-18,North America,Toys,86,0.0,0.0
TRX01713,2026-04-10,South America,Furniture,84,6995.52,6107.09
TRX01714,2026-05-11,Africa,Food,103,78340.77,65257.86
TRX01715,2026-05-16,Asia,Food,128,58261.76,51270.35
TRX01716,2026-06-07,Europe,Appliances,76,38285.0,30972.56
TRX01717,2026-04-18,Africa,Electronics,12,6685.68,5569.17
TRX01718,2026-05-18,North America,Toys,99,28852.56,24986.32
TRX01719,2026-02-23,Asia,Clothing,17,11448.31,10074.51
TRX01720,2026-06-08,Africa,Books,126,74770.92,62284.18
TRX01721,2026-03-21,Australia,Electronics,32,2640.96,2382.15
TRX01722,2026-02-19,Africa,Toys,148,93515.28,77898.23
TRX01723,2026-04-13,Asia,Appliances,145,97687.95,85965.4
TRX01724,2026-02-06,North America,Books,82,29158.38,25251.16
TRX01725,2026-04-12,Asia,Electronics,66,32491.8,28592.78
TRX01726,2026-01-28,Asia,Software,59,25748.78,22658.93
TRX01727,2026-01-28,North America,Food,4,1402.28,1214.37
TRX01728,2026-02-10,North America,Books,45,0.0,0.0
TRX01729,2026-06-08,Europe,Appliances,64,31560.96,25532.82
TRX01730,2026-03-29,South America,Clothing,12,8328.0,7270.34
TRX01731,2026-04-28,Australia,Books,147,65404.71,58995.05
TRX01732,2026-06-15,Africa,Furniture,97,54527.58,45421.47
TRX01733,2026-04-09,South America,Furniture,150,0.0,0.0
TRX01734,2026-01-18,Europe,Food,71,13061.87,10567.05
TRX01735,2026-03-19,North America,Toys,26,17466.8,15126.25
TRX01736,2026-02-05,Africa,Food,6,162.18,135.1
TRX01737,2026-02-19,Australia,Furniture,68,16707.6,15070.26
TRX01738,2026-02-03,Europe,Food,77,22175.23,17939.76
TRX01739,2026-04-11,North America,Electronics,46,34125.1,29552.34
TRX01740,2026-03-06,Asia,Food,91,21247.59,18697.88
TRX01741,2026-06-16,Australia,Software,9,5465.07,4929.49
TRX01742,2026-03-07,North America,Clothing,47,19421.81,16819.29
TRX01743,2026-05-17,Asia,Appliances,130,96262.4,84710.91
TRX01744,2026-05-25,South America,Electronics,129,65444.28,57132.86
TRX01745,2026-01-20,South America,Electronics,55,19938.6,17406.4
TRX01746,2026-05-17,Australia,Electronics,87,67016.1,60448.52
TRX01747,2026-04-29,North America,Food,13,8242.0,7137.57
TRX01748,2026-01-11,Africa,Food,68,5843.92,4867.99
TRX01749,2026-06-01,Europe,Software,20,4432.4,3585.81
TRX01750,2026-06-27,Europe,Furniture,117,27160.38,21972.75
TRX01751,2026-05-03,Asia,Food,79,24869.2,21884.9
TRX01752,2026-02-05,Asia,Appliances,24,746.4,656.83
TRX01753,2026-03-14,Asia,Furniture,27,10769.76,9477.39
TRX01754,2026-01-05,Australia,Furniture,50,33987.5,30656.72
TRX01755,2026-04-04,North America,Software,83,38814.12,33613.03
TRX01756,2026-01-11,South America,Software,129,49637.91,43333.9
TRX01757,2026-02-25,South America,Furniture,57,27499.65,24007.19
TRX01758,2026-06-24,Australia,Books,125,0.0,0.0
TRX01759,2026-01-03,North America,Electronics,110,23042.8,19955.06
TRX01760,2026-03-26,Europe,Food,65,47751.6,38631.04
TRX01761,2026-04-02,South America,Food,29,3015.42,2632.46
TRX01762,2026-04-20,Australia,Food,102,44408.76,40056.7
TRX01763,2026-04-06,Europe,Appliances,98,9582.44,7752.19
TRX01764,2026-01-27,South America,Clothing,89,11971.39,10451.02
TRX01765,2026-02-21,Europe,Books,91,8119.93,6569.02
TRX01766,2026-06-23,Europe,Electronics,70,43927.1,35537.02
TRX01767,2026-05-22,Asia,Food,9,5853.42,5151.01
TRX01768,2026-05-04,Australia,Toys,140,30182.6,27224.71
TRX01769,2026-02-06,Australia,Books,36,0.0,0.0
TRX01770,2026-02-17,Australia,Appliances,101,43451.21,39192.99
TRX01771,2026-03-25,North America,Electronics,34,2071.28,1793.73
TRX01772,2026-03-15,Africa,Furniture,138,83365.8,69443.71
TRX01773,2026-05-02,Asia,Toys,5,691.5,608.52
TRX01774,2026-05-31,Asia,Clothing,102,1659.54,1460.4
TRX01775,2026-01-27,Europe,Books,79,53473.52,43260.08
TRX01776,2026-04-16,Europe,Books,127,93151.96,75359.94
TRX01777,2026-05-23,Africa,Toys,0,34069.62,28379.99
TRX01778,2026-04-23,North America,Software,52,27252.16,23600.37
TRX01779,2026-02-13,Asia,Software,0,17908.14,15759.16
TRX01780,2026-03-15,South America,Food,95,55096.2,48098.98
TRX01781,2026-04-22,Africa,Furniture,75,51633.0,43010.29
TRX01782,2026-01-02,Australia,Food,13,6666.01,6012.74
TRX01783,2026-01-24,Africa,Clothing,104,38849.2,32361.38
TRX01784,2026-03-11,North America,Software,135,55490.4,48054.69
TRX01785,2026-02-03,South America,Toys,87,61708.23,53871.28
TRX01786,2026-04-30,Europe,Books,94,47586.56,38497.53
TRX01787,2026-04-12,Africa,Appliances,40,20870.0,17384.71
TRX01788,2026-05-28,Europe,Furniture,130,13542.1,10955.56
TRX01789,2026-01-13,Europe,Appliances,82,60810.38,49195.6
TRX01790,2026-03-31,Africa,Furniture,37,8260.25,6880.79
TRX01791,2026-01-02,Asia,Electronics,32,21576.0,18986.88
TRX01792,2026-06-19,North America,Appliances,40,25365.6,21966.61
TRX01793,2026-01-30,South America,Books,9,2860.56,2497.27
TRX01794,2026-05-28,South America,Clothing,120,91543.2,79917.21
TRX01795,2026-03-20,Africa,Furniture,113,59731.8,49756.59
TRX01796,2026-06-13,Australia,Appliances,117,92653.47,83573.43
TRX01797,2026-04-20,Australia,Clothing,138,89802.12,81001.51
TRX01798,2026-04-06,North America,Food,0,16382.34,14187.11
TRX01799,2026-02-10,South America,Software,68,50959.2,44487.38
TRX01800,2026-02-08,Asia,Books,40,5794.4,5099.07
TRX01801,2026-06-16,Africa,Books,42,5894.28,4909.94
TRX01802,2026-01-30,Asia,Software,24,12271.92,10799.29
TRX01803,2026-03-30,Unknown_Region,Food,15,7471.2,7471.2
TRX01804,2026-02-18,Asia,Toys,61,4496.92,3957.29
TRX01805,2026-04-14,North America,Furniture,75,19391.25,16792.82
TRX01806,2026-03-25,North America,Software,4,882.04,763.85
TRX01807,2026-01-29,Australia,Clothing,53,20527.43,18515.74
TRX01808,2026-06-08,North America,Toys,112,69623.68,60294.11
TRX01809,2026-02-27,Australia,Furniture,62,0.0,0.0
TRX01810,2026-02-23,Australia,Toys,16,3431.36,3095.09
TRX01811,2026-03-15,South America,Food,37,16368.43,14289.64
TRX01812,2026-03-14,North America,Books,45,2694.6,2333.52
TRX01813,2026-02-10,Africa,Books,117,80852.85,67350.42
TRX01814,2026-02-03,North America,Books,86,10922.0,9458.45
TRX01815,2026-02-06,Europe,Appliances,80,61720.0,49931.48
TRX01816,2026-01-01,Australia,Software,7,5479.53,4942.54
TRX01817,2026-02-15,Europe,Software,38,22219.36,17975.46
TRX01818,2026-04-30,Europe,Clothing,117,13070.07,10573.69
TRX01819,2026-06-10,South America,Toys,73,10398.12,9077.56
TRX01820,2026-02-24,Europe,Clothing,150,70638.0,57146.14
TRX01821,2026-06-16,Asia,Food,146,103784.1,91330.01
TRX01822,2026-06-22,North America,Software,62,49029.6,42459.63
TRX01823,2026-01-14,Australia,Appliances,70,13328.7,12022.49
TRX01824,2026-04-03,Europe,Toys,36,8206.92,6639.4
TRX01825,2026-05-21,Australia,Appliances,67,27987.24,25244.49
TRX01826,2026-06-16,Asia,Books,138,73769.28,64916.97
TRX01827,2026-02-19,Africa,Software,95,74230.15,61833.71
TRX01828,2026-05-17,Asia,Software,124,62498.48,54998.66
TRX01829,2026-04-20,Europe,Appliances,82,18983.82,15357.91
TRX01830,2026-06-30,Africa,Food,106,28737.66,23938.47
TRX01831,2026-01-09,Africa,Toys,109,75748.46,63098.47
TRX01832,2026-04-22,Africa,Software,119,72391.27,60301.93
TRX01833,2026-02-07,Africa,Toys,56,20848.8,17367.05
TRX01834,2026-05-16,North America,Software,112,72569.28,62845.0
TRX01835,2026-01-25,Australia,Software,0,22765.38,20534.37
TRX01836,2026-05-02,Australia,Appliances,137,91246.11,82303.99
TRX01837,2026-03-01,Europe,Electronics,18,5224.14,4226.33
TRX01838,2026-03-22,Africa,Electronics,2,1153.72,961.05
TRX01839,2026-06-19,Europe,Appliances,91,26572.0,21496.75
TRX01840,2026-06-07,South America,Toys,46,24208.88,21134.35
TRX01841,2026-06-18,Europe,Electronics,56,30537.92,24705.18
TRX01842,2026-06-27,Europe,Food,15,9322.05,7541.54
TRX01843,2026-06-10,Australia,Electronics,67,23149.84,20881.16
TRX01844,2026-06-23,Africa,Appliances,0,37701.04,31404.97
TRX01845,2026-04-15,Australia,Furniture,135,85058.1,76722.41
TRX01846,2026-05-31,Europe,Electronics,54,40264.02,32573.59
TRX01847,2026-03-23,South America,Furniture,112,85421.28,74572.78
TRX01848,2026-02-09,North America,Clothing,149,57570.62,49856.16
TRX01849,2026-05-05,North America,Clothing,130,12415.0,10751.39
TRX01850,2026-02-13,Europe,Appliances,135,36305.55,29371.19
TRX01851,2026-01-06,North America,Software,77,23261.7,20144.63
TRX01852,2026-03-23,Australia,Software,62,40066.26,36139.77
TRX01853,2026-01-03,Africa,Clothing,6,451.44,376.05
TRX01854,2026-06-05,Africa,Books,133,0.0,0.0
TRX01855,2026-05-28,Australia,Electronics,36,22938.48,20690.51
TRX01856,2026-02-17,Europe,Food,133,87742.76,70983.89
TRX01857,2026-03-16,South America,Toys,80,4680.0,4085.64
TRX01858,2026-04-05,Asia,Toys,2,1393.54,1226.32
TRX01859,2026-03-20,Africa,Software,134,0.0,0.0
TRX01860,2026-02-24,Europe,Clothing,117,68559.66,55464.76
TRX01861,2026-03-05,Australia,Toys,125,53585.0,48333.67
TRX01862,2026-03-16,Europe,Software,22,3805.78,3078.88
TRX01863,2026-06-18,South America,Food,52,27642.68,24132.06
TRX01864,2026-06-11,Africa,Toys,55,10235.5,8526.17
TRX01865,2026-06-25,Australia,Appliances,75,38026.5,34299.9
TRX01866,2026-06-14,Asia,Food,127,72434.45,63742.32
TRX01867,2026-03-01,North America,Appliances,91,70306.6,60885.52
TRX01868,2026-03-18,Europe,Food,14,1020.88,825.89
TRX01869,2026-04-02,Africa,Toys,44,15609.44,13002.66
TRX01870,2026-05-19,Asia,Appliances,142,110200.52,96976.46
TRX01871,2026-04-22,Australia,Furniture,49,30625.49,27624.19
TRX01872,2026-01-14,Australia,Clothing,138,108087.12,97494.58
TRX01873,2026-06-11,South America,Electronics,9,1643.85,1435.08
TRX01874,2026-03-26,North America,Toys,48,25145.76,21776.23
TRX01875,2026-01-27,North America,Furniture,120,42688.8,36968.5
TRX01876,2026-03-27,North America,Appliances,78,10766.34,9323.65
TRX01877,2026-05-15,Africa,Software,70,51695.0,43061.93
TRX01878,2026-04-19,Asia,Toys,48,11721.12,10314.59
TRX01879,2026-05-24,Asia,Books,102,36136.56,31800.17
TRX01880,2026-03-09,Australia,Toys,122,21392.7,19296.22
TRX01881,2026-03-23,Africa,Electronics,54,23707.08,19748.0
TRX01882,2026-05-08,Europe,Electronics,62,36304.72,29370.52
TRX01883,2026-02-20,Europe,Software,117,41217.93,33345.31
TRX01884,2026-06-20,Asia,Furniture,119,59848.67,52666.83
TRX01885,2026-01-18,Africa,Software,95,1804.05,1502.77
TRX01886,2026-03-29,Australia,Appliances,145,0.0,0.0
TRX01887,2026-03-24,Africa,Appliances,99,72412.56,60319.66
TRX01888,2026-02-05,Asia,Appliances,94,0.0,0.0
TRX01889,2026-05-03,Europe,Electronics,86,13166.6,10651.78
TRX01890,2026-01-13,South America,Software,14,2226.14,1943.42
TRX01891,2026-04-28,Australia,Software,93,30494.7,27506.22
TRX01892,2026-06-28,Europe,Food,51,5559.51,4497.64
TRX01893,2026-05-04,South America,Furniture,36,22235.76,19411.82
TRX01894,2026-02-22,North America,Clothing,108,55384.56,47963.03
TRX01895,2026-01-06,Asia,Appliances,122,35994.88,31675.49
TRX01896,2026-02-26,Asia,Books,0,719.76,633.39
TRX01897,2026-06-13,Asia,Food,36,26399.52,23231.58
TRX01898,2026-06-30,Australia,Software,128,36377.6,32812.6
TRX01899,2026-04-30,North America,Toys,114,18825.96,16303.28
TRX01900,2026-02-01,Africa,Toys,110,65076.0,54208.31
TRX01901,2026-03-08,Europe,Furniture,90,47129.4,38127.68
TRX01902,2026-06-07,Asia,Clothing,7,1067.29,939.22
TRX01903,2026-01-15,Asia,Appliances,38,27272.98,24000.22
TRX01904,2026-03-17,Africa,Food,139,41604.09,34656.21
TRX01905,2026-06-09,Africa,Furniture,138,89757.96,74768.38
TRX01906,2026-01-16,South America,Toys,147,60828.6,53103.37
TRX01907,2026-06-22,Africa,Toys,104,12422.8,10348.19
TRX01908,2026-02-08,Asia,Food,100,0.0,0.0
TRX01909,2026-01-29,Africa,Food,80,9711.2,8089.43
TRX01910,2026-06-02,Asia,Food,126,55578.6,48909.17
TRX01911,2026-02-15,Australia,Software,30,2299.8,2074.42
TRX01912,2026-06-14,Asia,Appliances,31,4140.05,3643.24
TRX01913,2026-03-31,North America,Clothing,137,85259.21,73834.48
TRX01914,2026-03-11,Africa,Appliances,96,58446.72,48686.12
TRX01915,2026-04-15,Asia,Furniture,138,3892.98,3425.82
TRX01916,2026-05-05,Europe,Books,84,0.0,0.0
TRX01917,2026-01-07,North America,Electronics,0,24603.89,21306.97
TRX01918,2026-01-12,Australia,Clothing,62,27058.66,24406.91
TRX01919,2026-04-19,Asia,Books,32,12459.2,10964.1
TRX01920,2026-06-14,South America,Appliances,143,92003.34,80318.92
TRX01921,2026-03-26,Europe,Books,121,18919.56,15305.92
TRX01922,2026-05-15,Asia,Electronics,9,0.0,0.0
TRX01923,2026-04-12,Asia,Furniture,131,18114.68,15940.92
TRX01924,2026-05-12,Asia,Toys,140,83003.2,73042.82
TRX01925,2026-05-03,Africa,Software,23,2602.22,2167.65
TRX01926,2026-02-07,Europe,Software,147,31719.66,25661.2
TRX01927,2026-01-02,North America,Toys,103,43577.24,37737.89
TRX01928,2026-05-22,Africa,Furniture,142,94830.44,78993.76
TRX01929,2026-06-01,Asia,Clothing,27,18950.49,16676.43
TRX01930,2026-03-19,Africa,Food,44,19162.88,15962.68
TRX01931,2026-06-17,Australia,Appliances,26,9473.62,8545.21
TRX01932,2026-05-26,Europe,Food,46,36748.02,29729.15
TRX01933,2026-05-29,Africa,Electronics,96,23398.08,19490.6
TRX01934,2026-01-09,North America,Books,48,5590.56,4841.42
TRX01935,2026-02-01,South America,Appliances,71,37567.52,32796.44
TRX01936,2026-03-05,Europe,Food,97,28847.8,23337.87
TRX01937,2026-05-23,South America,Toys,50,33111.5,28906.34
TRX01938,2026-05-21,Europe,Toys,108,75699.36,61240.78
TRX01939,2026-03-30,North America,Books,135,83128.95,71989.67
TRX01940,2026-03-12,Africa,Furniture,4,761.28,634.15
TRX01941,2026-02-05,Europe,Toys,106,0.0,0.0
TRX01942,2026-03-12,North America,Clothing,20,12282.2,10636.39
TRX01943,2026-01-14,North America,Clothing,37,6553.44,5675.28
TRX01944,2026-04-20,Asia,Clothing,145,89863.75,79080.1
TRX01945,2026-02-04,North America,Software,22,2694.78,2333.68
TRX01946,2026-05-26,Europe,Toys,127,66358.77,53684.24
TRX01947,2026-04-30,Asia,Software,87,10977.66,9660.34
TRX01948,2026-03-07,South America,Books,39,19253.13,16807.98
TRX01949,2026-03-04,North America,Books,106,72697.98,62956.45
TRX01950,2026-02-28,South America,Food,148,29739.12,25962.25
TRX01951,2026-03-03,Africa,Books,1,566.21,471.65
TRX01952,2026-04-03,South America,Furniture,119,30032.03,26217.96
TRX01953,2026-02-06,Australia,Books,17,504.56,455.11
TRX01954,2026-03-25,Africa,Software,112,41689.76,34727.57
TRX01955,2026-01-02,Europe,Furniture,40,26760.0,21648.84
TRX01956,2026-06-29,North America,Toys,116,16086.88,13931.24
TRX01957,2026-06-26,North America,Books,73,3265.29,2827.74
TRX01958,2026-05-29,North America,Furniture,33,8002.5,6930.16
TRX01959,2026-06-25,Asia,Electronics,96,48958.08,43083.11
TRX01960,2026-04-16,Africa,Software,48,23173.44,19303.48
TRX01961,2026-03-15,Asia,Books,88,65328.56,57489.13
TRX01962,2026-06-07,Africa,Food,129,29571.96,24633.44
TRX01963,2026-01-05,Asia,Books,102,10595.76,9324.27
TRX01964,2026-04-24,Asia,Books,0,5976.88,5259.65
TRX01965,2026-05-23,Europe,Books,5,0.0,0.0
TRX01966,2026-05-24,Australia,Appliances,0,3003.0,2708.71
TRX01967,2026-06-17,North America,Food,114,47325.96,40984.28
TRX01968,2026-04-02,North America,Toys,75,10048.5,8702.0
TRX01969,2026-05-27,Australia,Furniture,8,705.44,636.31
TRX01970,2026-03-16,Australia,Clothing,92,2484.92,2241.4
TRX01971,2026-01-19,North America,Appliances,32,22548.16,19526.71
TRX01972,2026-03-19,Europe,Toys,22,872.08,705.51
TRX01973,2026-06-12,Europe,Furniture,29,2659.88,2151.84
TRX01974,2026-06-26,Europe,Appliances,116,0.0,0.0
TRX01975,2026-03-29,North America,Food,127,28521.66,24699.76
TRX01976,2026-02-17,Asia,Furniture,69,1943.73,1710.48
TRX01977,2026-01-19,South America,Clothing,116,81021.36,70731.65
TRX01978,2026-05-12,Africa,Clothing,43,7650.56,6372.92
TRX01979,2026-05-10,North America,Software,84,50242.92,43510.37
TRX01980,2026-04-03,Australia,Electronics,82,15698.9,14160.41
TRX01981,2026-06-03,Asia,Food,57,7444.2,6550.9
TRX01982,2026-05-21,North America,Clothing,91,42615.3,36904.85
TRX01983,2026-05-14,Australia,Appliances,35,5253.85,4738.97
TRX01984,2026-04-29,Africa,Toys,144,60589.44,50471.0
TRX01985,2026-01-02,North America,Clothing,56,14509.04,12564.83
TRX01986,2026-03-22,Asia,Toys,101,36680.17,32278.55
TRX01987,2026-06-09,Asia,Books,12,3278.52,2885.1
TRX01988,2026-03-05,North America,Furniture,19,6950.2,6018.87
TRX01989,2026-02-07,Australia,Food,133,41232.66,37191.86
TRX01990,2026-04-13,South America,Appliances,101,61969.56,54099.43
TRX01991,2026-01-19,South America,Toys,143,86895.38,75859.67
TRX01992,2026-03-04,Asia,Software,68,36516.0,32134.08
TRX01993,2026-01-24,South America,Software,69,21977.19,19186.09
TRX01994,2026-06-23,Europe,Toys,13,5624.32,4550.07
TRX01995,2026-02-11,Europe,Clothing,114,15333.0,12404.4
TRX01996,2026-05-29,Asia,Food,141,87418.59,76928.36
TRX01997,2026-04-03,Australia,Appliances,102,42119.88,37992.13
TRX01998,2026-06-30,Europe,Toys,0,41357.68,33458.36
TRX01999,2026-03-05,Asia,Appliances,122,3426.98,3015.74
TRX02000,2026-03-18,Asia,Furniture,50,23534.5,20710.36
TRX02001,2026-05-30,Asia,Electronics,75,16105.5,14172.84
TRX02002,2026-04-24,Asia,Appliances,32,14031.04,12347.32
TRX02003,2026-06-26,Europe,Toys,122,45598.72,36889.36
TRX02004,2026-06-03,South America,Appliances,94,46107.0,40251.41
TRX02005,2026-01-31,Europe,Software,17,10219.04,8267.2
TRX02006,2026-05-24,Asia,Clothing,21,6705.72,5901.03
TRX02007,2026-04-24,South America,Toys,18,14116.68,12323.86
TRX02008,2026-01-08,Europe,Furniture,104,14277.12,11550.19
TRX02009,2026-03-13,South America,Furniture,63,21953.61,19165.5
TRX02010,2026-02-24,South America,Food,88,20265.52,17691.8
TRX02011,2026-04-02,Europe,Software,71,4472.29,3618.08
TRX02012,2026-04-01,South America,Electronics,0,15753.78,13753.05
TRX02013,2026-03-20,Africa,Clothing,64,25711.36,21417.56
TRX02014,2026-02-20,Asia,Appliances,116,0.0,0.0
TRX02015,2026-04-18,Africa,Clothing,29,6259.07,5213.81
TRX02016,2026-03-14,South America,Clothing,29,6955.36,6072.03
TRX02017,2026-03-28,South America,Electronics,87,38909.01,33967.57
TRX02018,2026-06-14,Asia,Electronics,69,19311.72,16994.31
TRX02019,2026-01-24,South America,Food,38,9922.56,8662.39
TRX02020,2026-02-15,North America,Books,81,0.0,0.0
TRX02021,2026-04-09,Europe,Food,34,4723.28,3821.13
TRX02022,2026-05-29,Asia,Software,146,30382.6,26736.69
TRX02023,2026-04-26,Europe,Food,63,23497.74,19009.67
TRX02024,2026-01-08,Africa,Food,13,6443.58,5367.5
TRX02025,2026-05-06,Australia,Clothing,10,3485.1,3143.56
TRX02026,2026-04-16,Unknown_Region,Books,54,14447.7,14447.7
TRX02027,2026-06-18,Asia,Toys,105,60351.9,53109.67
TRX02028,2026-04-15,Africa,Books,43,11582.05,9647.85
TRX02029,2026-06-21,South America,Food,9,313.74,273.9
TRX02030,2026-01-23,Australia,Furniture,78,32651.58,29451.73
TRX02031,2026-03-16,Australia,Software,82,16977.28,15313.51
TRX02032,2026-06-22,North America,Appliances,67,34668.48,30022.9
TRX02033,2026-01-27,North America,Software,23,2887.65,2500.7
TRX02034,2026-01-14,Europe,Software,3,699.24,565.69
TRX02035,2026-01-28,Europe,Appliances,0,1973.44,1596.51
TRX02036,2026-05-18,Australia,Clothing,25,10099.25,9109.52
TRX02037,2026-03-23,Asia,Furniture,39,11926.98,10495.74
TRX02038,2026-01-17,Australia,Food,137,45834.72,41342.92
TRX02039,2026-05-19,Australia,Books,4,2353.64,2122.98
TRX02040,2026-06-20,Europe,Electronics,28,13006.84,10522.53
TRX02041,2026-06-01,Africa,Toys,12,2875.44,2395.24
TRX02042,2026-04-14,Europe,Food,67,21337.49,17262.03
TRX02043,2026-06-29,South America,Food,28,20093.08,17541.26
TRX02044,2026-06-02,Asia,Furniture,134,73411.9,64602.47
TRX02045,2026-03-08,South America,Toys,14,10667.02,9312.31
TRX02046,2026-01-20,North America,Electronics,149,70648.35,61181.47
TRX02047,2026-06-10,Africa,Toys,108,12508.56,10419.63
TRX02048,2026-01-10,Africa,Books,32,21326.72,17765.16
TRX02049,2026-02-11,Africa,Books,26,11592.36,9656.44
TRX02050,2026-06-17,Africa,Software,0,2317.49,1930.47
TRX02051,2026-02-03,Asia,Books,132,4802.16,4225.9
TRX02052,2026-05-19,Australia,Books,71,38281.07,34529.53
TRX02053,2026-05-24,Europe,Clothing,0,13713.56,11094.27
TRX02054,2026-04-11,Africa,Toys,148,64399.24,53644.57
TRX02055,2026-04-11,South America,Appliances,88,31369.36,27385.45
TRX02056,2026-04-09,South America,Food,44,21805.96,19036.6
TRX02057,2026-05-11,Unknown_Region,Furniture,109,79579.81,79579.81
TRX02058,2026-05-24,Asia,Toys,106,17786.8,15652.38
TRX02059,2026-05-08,Australia,Software,47,28318.91,25543.66
TRX02060,2026-04-10,Australia,Books,128,24046.08,21689.56
TRX02061,2026-04-09,Asia,Appliances,97,3417.31,3007.23
TRX02062,2026-05-27,Africa,Clothing,60,31230.6,26015.09
TRX02063,2026-06-29,North America,Food,88,2798.4,2423.41
TRX02064,2026-06-28,Australia,Software,132,83911.08,75687.79
TRX02065,2026-05-07,North America,Furniture,25,11108.75,9620.18
TRX02066,2026-06-15,South America,Software,39,4730.7,4129.9
TRX02067,2026-06-21,South America,Toys,14,6236.44,5444.41
TRX02068,2026-03-24,Europe,Books,103,69946.27,56586.53
TRX02069,2026-01-06,Unknown_Region,Electronics,123,54238.08,54238.08
TRX02070,2026-06-08,North America,Software,12,3417.24,2959.33
TRX02071,2026-03-12,North America,Software,125,36580.0,31678.28
TRX02072,2026-05-24,Asia,Food,63,41866.02,36842.1
TRX02073,2026-04-09,Australia,Furniture,71,0.0,0.0
TRX02074,2026-01-07,Asia,Software,78,13919.1,12248.81
TRX02075,2026-03-16,South America,Toys,18,8780.22,7665.13
TRX02076,2026-02-18,North America,Books,110,48776.2,42240.19
TRX02077,2026-04-27,Australia,Food,2,690.42,622.76
TRX02078,2026-04-18,Africa,Toys,78,3876.6,3229.21
TRX02079,2026-01-28,Australia,Electronics,74,25228.82,22756.4
TRX02080,2026-04-01,Africa,Software,106,54917.54,45746.31
TRX02081,2026-04-25,North America,Electronics,6,756.24,654.9
TRX02082,2026-05-04,Africa,Books,131,8034.23,6692.51
TRX02083,2026-01-12,South America,Software,47,21775.1,19009.66
TRX02084,2026-05-13,Africa,Furniture,24,5905.68,4919.43
TRX02085,2026-01-17,Europe,Software,134,35605.14,28804.56
TRX02086,2026-05-27,Europe,Books,34,23824.48,19274.0
TRX02087,2026-02-02,Asia,Software,60,2685.0,2362.8
TRX02088,2026-06-21,Australia,Software,0,95302.5,85962.85
TRX02089,2026-01-31,South America,Clothing,115,0.0,0.0
TRX02090,2026-04-30,Asia,Toys,0,28290.56,24895.69
TRX02091,2026-03-25,Africa,Appliances,15,5782.2,4816.57
TRX02092,2026-06-14,South America,Clothing,14,278.04,242.73
TRX02093,2026-04-09,Asia,Toys,143,108464.07,95448.38
TRX02094,2026-01-24,Asia,Electronics,16,7121.28,6266.73
TRX02095,2026-06-12,South America,Books,44,11256.96,9827.33
TRX02096,2026-05-28,South America,Clothing,50,30871.0,26950.38
TRX02097,2026-03-11,Africa,Electronics,133,80337.32,66920.99
TRX02098,2026-03-21,Asia,Electronics,5,2897.35,2549.67
TRX02099,2026-03-08,Europe,Toys,37,18138.51,14674.05
TRX02100,2026-06-20,Europe,Food,29,4105.53,3321.37
TRX02101,2026-03-13,Africa,Clothing,1,53.3,44.4
TRX02102,2026-03-23,Asia,Food,131,103207.04,90822.2
TRX02103,2026-02-21,South America,Clothing,16,12753.28,11133.61
TRX02104,2026-06-12,Australia,Clothing,55,0.0,0.0
TRX02105,2026-01-11,Europe,Toys,68,51069.36,41315.11
TRX02106,2026-04-09,South America,Furniture,87,62303.31,54390.79
TRX02107,2026-02-23,South America,Software,76,7626.6,6658.02
TRX02108,2026-05-30,Africa,Appliances,3,1600.26,1333.02
TRX02109,2026-01-01,Africa,Food,49,28293.58,23568.55
TRX02110,2026-06-11,North America,Appliances,41,3571.92,3093.28
TRX02111,2026-05-17,Asia,Appliances,149,33566.72,29538.71
TRX02112,2026-03-11,Australia,Software,142,75954.38,68510.85
TRX02113,2026-01-30,Europe,Food,136,15584.24,12607.65
TRX02114,2026-02-04,Europe,Software,17,3703.28,2995.95
TRX02115,2026-01-19,Australia,Toys,115,36796.55,33190.49
TRX02116,2026-03-17,South America,Software,44,0.0,0.0
TRX02117,2026-06-01,Asia,Electronics,100,10708.0,9423.04
TRX02118,2026-04-18,South America,Food,139,105102.07,91754.11
TRX02119,2026-03-21,Africa,Furniture,117,15824.25,13181.6
TRX02120,2026-04-15,South America,Software,9,5985.72,5225.53
TRX02121,2026-01-26,Europe,Furniture,67,36152.53,29247.4
TRX02122,2026-05-11,Europe,Electronics,111,84180.18,68101.77
TRX02123,2026-01-29,Asia,Software,0,6635.2,5838.98
TRX02124,2026-02-08,Europe,Food,115,68089.2,55084.16
TRX02125,2026-04-18,Australia,Food,1,462.2,416.9
TRX02126,2026-03-31,Africa,Food,136,78511.44,65400.03
TRX02127,2026-05-30,Australia,Food,30,2526.0,2278.45
TRX02128,2026-02-10,South America,Toys,118,90408.06,78926.24
TRX02129,2026-01-03,Europe,Appliances,100,52946.0,42833.31
TRX02130,2026-03-08,Asia,Clothing,116,32991.56,29032.57
TRX02131,2026-06-28,North America,Food,40,4622.0,4002.65
TRX02132,2026-01-20,South America,Toys,25,12449.0,10867.98
TRX02133,2026-05-06,Africa,Software,61,48789.63,40641.76
TRX02134,2026-02-17,South America,Books,82,21028.08,18357.51
TRX02135,2026-02-15,Australia,Books,73,15723.47,14182.57
TRX02136,2026-06-26,Africa,Software,142,29169.64,24298.31
TRX02137,2026-04-20,Europe,Appliances,135,27737.1,22439.31
